model,dataset,precision,image_id,top1_prob,top2_prob,top_diff,top1_class,top2_class
vit_base_patch16_224,imagenet,fp32,11506,0.6736025810241699,0.019996678456664085,0.6536059025675058,262,184
vit_base_patch16_224,imagenet,fp32,25471,0.8857722878456116,0.010348445735871792,0.8754238421097398,590,681
vit_base_patch16_224,imagenet,fp32,16093,0.8613226413726807,0.005274094641208649,0.856048546731472,366,367
vit_base_patch16_224,imagenet,fp32,5372,0.8968471884727478,0.001680242596194148,0.8951669458765537,121,523
vit_base_patch16_224,imagenet,fp32,15963,0.8592215180397034,0.0006467050989158452,0.8585748129407875,363,361
vit_base_patch16_224,imagenet,fp32,32815,0.9013639092445374,0.0008845239644870162,0.9004793852800503,766,341
vit_base_patch16_224,imagenet,fp32,8661,0.7019351720809937,0.20414690673351288,0.4977882653474808,196,198
vit_base_patch16_224,imagenet,fp32,17506,0.9252468347549438,0.0032277535647153854,0.9220190811902285,399,689
vit_base_patch16_224,imagenet,fp32,7461,0.7160655856132507,0.026228245347738266,0.6898373402655125,168,211
vit_base_patch16_224,imagenet,fp32,25527,0.907795250415802,0.000950173765886575,0.9068450766499154,592,783
vit_base_patch16_224,imagenet,fp32,41550,0.7469003200531006,0.11097094416618347,0.6359293758869171,977,814
vit_base_patch16_224,imagenet,fp32,22710,0.6934087872505188,0.059351131319999695,0.6340576559305191,526,673
vit_base_patch16_224,imagenet,fp32,35201,0.8697997331619263,0.006702871527522802,0.8630968616344035,823,419
vit_base_patch16_224,imagenet,fp32,34375,0.7637280821800232,0.024591509252786636,0.7391365729272366,802,450
vit_base_patch16_224,imagenet,fp32,12140,0.8471083045005798,0.011733665131032467,0.8353746393695474,276,275
vit_base_patch16_224,imagenet,fp32,8340,0.9065561294555664,0.01802651956677437,0.888529609888792,188,189
vit_base_patch16_224,imagenet,fp32,24689,0.24009884893894196,0.14157243072986603,0.09852641820907593,572,907
vit_base_patch16_224,imagenet,fp32,18344,0.8536899089813232,0.0011723177740350366,0.8525175912072882,419,584
vit_base_patch16_224,imagenet,fp32,38634,0.39923548698425293,0.13955746591091156,0.25967802107334137,907,969
vit_base_patch16_224,imagenet,fp32,36567,0.4785301089286804,0.27579739689826965,0.20273271203041077,857,406
vit_base_patch16_224,imagenet,fp32,18224,0.8649411201477051,0.0014409326249733567,0.8635001875227317,417,405
vit_base_patch16_224,imagenet,fp32,40984,0.6197654604911804,0.15092089772224426,0.46884456276893616,962,762
vit_base_patch16_224,imagenet,fp32,30634,0.8875713348388672,0.0021758046932518482,0.8853955301456153,714,646
vit_base_patch16_224,imagenet,fp32,21052,0.46908602118492126,0.22485432028770447,0.2442317008972168,485,754
vit_base_patch16_224,imagenet,fp32,23665,0.6174173951148987,0.05029040202498436,0.5671269930899143,549,591
vit_base_patch16_224,imagenet,fp32,37152,0.8854273557662964,0.010056979022920132,0.8753703767433763,871,814
vit_base_patch16_224,imagenet,fp32,41129,0.6199018359184265,0.16643936932086945,0.45346246659755707,965,773
vit_base_patch16_224,imagenet,fp32,4551,0.9295485019683838,0.0006061226013116539,0.9289423793670721,103,102
vit_base_patch16_224,imagenet,fp32,16112,0.8503232598304749,0.010150885209441185,0.8401723746210337,367,369
vit_base_patch16_224,imagenet,fp32,36294,0.7214713096618652,0.12146200984716415,0.6000092998147011,851,514
vit_base_patch16_224,imagenet,fp32,24098,0.7787657976150513,0.023347368463873863,0.7554184291511774,559,557
vit_base_patch16_224,imagenet,fp32,39792,0.6902886033058167,0.11130291223526001,0.5789856910705566,935,987
vit_base_patch16_224,imagenet,fp32,26616,0.915063738822937,0.0031732995994389057,0.9118904392234981,616,911
vit_base_patch16_224,imagenet,fp32,9681,0.7587982416152954,0.022288775071501732,0.7365094665437937,219,156
vit_base_patch16_224,imagenet,fp32,10079,0.8204935789108276,0.0010847822995856404,0.819408796611242,228,348
vit_base_patch16_224,imagenet,fp32,27641,0.9105521440505981,0.0009949506493285298,0.9095571934012696,642,542
vit_base_patch16_224,imagenet,fp32,1756,0.8836812973022461,0.00423632375895977,0.8794449735432863,38,41
vit_base_patch16_224,imagenet,fp32,2697,0.8670204877853394,0.01048736646771431,0.856533121317625,61,56
vit_base_patch16_224,imagenet,fp32,25103,0.39621618390083313,0.19891826808452606,0.19729791581630707,581,436
vit_base_patch16_224,imagenet,fp32,11654,0.5700821876525879,0.3109021782875061,0.2591800093650818,265,266
vit_base_patch16_224,imagenet,fp32,26192,0.8922538161277771,0.00042077706893905997,0.891833039058838,607,298
vit_base_patch16_224,imagenet,fp32,15914,0.8942798376083374,0.0018753097392618656,0.8924045278690755,362,356
vit_base_patch16_224,imagenet,fp32,16915,0.5776817798614502,0.19847038388252258,0.3792113959789276,386,101
vit_base_patch16_224,imagenet,fp32,31019,0.8672866225242615,0.0006893992540426552,0.8665972232702188,723,545
vit_base_patch16_224,imagenet,fp32,18513,0.5416539907455444,0.3547104299068451,0.18694356083869934,423,424
vit_base_patch16_224,imagenet,fp32,19869,0.8617523312568665,0.01464709173887968,0.8471052395179868,455,679
vit_base_patch16_224,imagenet,fp32,7189,0.9206690788269043,0.008652597665786743,0.9120164811611176,160,219
vit_base_patch16_224,imagenet,fp32,3467,0.8751159906387329,0.0020539548713713884,0.8730620357673615,80,83
vit_base_patch16_224,imagenet,fp32,20033,0.6769528985023499,0.16065621376037598,0.5162966847419739,459,445
vit_base_patch16_224,imagenet,fp32,40119,0.7002941370010376,0.1471044421195984,0.5531896948814392,942,940
vit_base_patch16_224,imagenet,fp32,23550,0.8398157358169556,0.02279840223491192,0.8170173335820436,546,650
vit_base_patch16_224,imagenet,fp32,13526,0.8367142677307129,0.028160350397229195,0.8085539173334837,309,308
vit_base_patch16_224,imagenet,fp32,39107,0.8516420125961304,0.008048152551054955,0.8435938600450754,919,860
vit_base_patch16_224,imagenet,fp32,8212,0.9062143564224243,0.011385313235223293,0.894829043187201,185,182
vit_base_patch16_224,imagenet,fp32,20627,0.8622141480445862,0.013826067559421062,0.8483880804851651,474,824
vit_base_patch16_224,imagenet,fp32,7820,0.9504427909851074,0.008648022077977657,0.9417947689071298,176,160
vit_base_patch16_224,imagenet,fp32,1475,0.912907063961029,0.009393041022121906,0.9035140229389071,31,32
vit_base_patch16_224,imagenet,fp32,23352,0.7182386517524719,0.14284411072731018,0.5753945410251617,542,541
vit_base_patch16_224,imagenet,fp32,33844,0.7319380044937134,0.16208922863006592,0.5698487758636475,790,791
vit_base_patch16_224,imagenet,fp32,1379,0.8786581158638,0.0008358156192116439,0.8778223002445884,29,26
vit_base_patch16_224,imagenet,fp32,12818,0.8676716685295105,0.00583752291277051,0.86183414561674,293,290
vit_base_patch16_224,imagenet,fp32,14125,0.8886498212814331,0.003961550071835518,0.8846882712095976,322,326
vit_base_patch16_224,imagenet,fp32,6296,0.8576802611351013,0.0012361111585050821,0.8564441499765962,141,139
vit_base_patch16_224,imagenet,fp32,28836,0.8808797597885132,0.010068965144455433,0.8708107946440578,671,518
vit_base_patch16_224,imagenet,fp32,12811,0.8388733863830566,0.0019378005526959896,0.8369355858303607,293,288
vit_base_patch16_224,imagenet,fp32,20012,0.8636940717697144,0.001552849542349577,0.8621412222273648,458,649
vit_base_patch16_224,imagenet,fp32,16278,0.8761934638023376,0.008959317579865456,0.8672341462224722,370,371
vit_base_patch16_224,imagenet,fp32,5362,0.7563212513923645,0.018089041113853455,0.738232210278511,121,123
vit_base_patch16_224,imagenet,fp32,29045,0.8789655566215515,0.023448368534445763,0.8555171880871058,677,783
vit_base_patch16_224,imagenet,fp32,38026,0.8854246735572815,0.016581758856773376,0.8688429147005081,892,426
vit_base_patch16_224,imagenet,fp32,1672,0.8444957137107849,0.03071673959493637,0.8137789741158485,37,35
vit_base_patch16_224,imagenet,fp32,6927,0.9007439613342285,0.002984433202072978,0.8977595281321555,154,259
vit_base_patch16_224,imagenet,fp32,8565,0.25147661566734314,0.2417050451040268,0.009771570563316345,193,201
vit_base_patch16_224,imagenet,fp32,13798,0.8678240180015564,0.01586209610104561,0.8519619219005108,315,313
vit_base_patch16_224,imagenet,fp32,8050,0.9138453602790833,0.0092424675822258,0.9046028926968575,181,189
vit_base_patch16_224,imagenet,fp32,24320,0.8957507610321045,0.005604339297860861,0.8901464217342436,564,750
vit_base_patch16_224,imagenet,fp32,17379,0.8624321818351746,0.0007132985047064722,0.8617188833304681,396,973
vit_base_patch16_224,imagenet,fp32,15931,0.8943801522254944,0.0003516125725582242,0.8940285396529362,363,43
vit_base_patch16_224,imagenet,fp32,42167,0.8131985068321228,0.00986616313457489,0.8033323436975479,991,113
vit_base_patch16_224,imagenet,fp32,4959,0.9033229947090149,0.0006729996530339122,0.902649995055981,111,110
vit_base_patch16_224,imagenet,fp32,18646,0.887810468673706,0.002510707825422287,0.8852997608482838,426,798
vit_base_patch16_224,imagenet,fp32,36799,0.8458513617515564,0.0152745321393013,0.8305768296122551,863,733
vit_base_patch16_224,imagenet,fp32,14844,0.9078353047370911,0.00048821201198734343,0.9073470927251037,338,903
vit_base_patch16_224,imagenet,fp32,24489,0.8585988879203796,0.002152621280401945,0.8564462666399777,568,824
vit_base_patch16_224,imagenet,fp32,12577,0.8401368856430054,0.06632757931947708,0.7738093063235283,288,290
vit_base_patch16_224,imagenet,fp32,37997,0.9084645509719849,0.00046983701759018004,0.9079947139543947,891,550
vit_base_patch16_224,imagenet,fp32,37981,0.8360999226570129,0.0018611483974382281,0.8342387742595747,891,567
vit_base_patch16_224,imagenet,fp32,21558,0.9156463742256165,0.009542177431285381,0.9061041967943311,497,442
vit_base_patch16_224,imagenet,fp32,37284,0.8433560729026794,0.016688086092472076,0.8266679868102074,874,705
vit_base_patch16_224,imagenet,fp32,3614,0.7284713983535767,0.00452268123626709,0.7239487171173096,83,80
vit_base_patch16_224,imagenet,fp32,35718,0.8774535655975342,0.0015592934796586633,0.8758942721178755,835,635
vit_base_patch16_224,imagenet,fp32,34014,0.8084002137184143,0.002759445458650589,0.8056407682597637,794,854
vit_base_patch16_224,imagenet,fp32,3320,0.8318213224411011,0.0027607877273112535,0.8290605347137898,76,73
vit_base_patch16_224,imagenet,fp32,27892,0.7562978267669678,0.06652606278657913,0.6897717639803886,648,799
vit_base_patch16_224,imagenet,fp32,11616,0.9019796252250671,0.013430219143629074,0.8885494060814381,264,232
vit_base_patch16_224,imagenet,fp32,18356,0.8623507022857666,0.0012484207982197404,0.8611022814875469,420,486
vit_base_patch16_224,imagenet,fp32,10090,0.887837290763855,0.0024271493311971426,0.8854101414326578,229,228
vit_base_patch16_224,imagenet,fp32,21917,0.7961581945419312,0.03979874029755592,0.7563594542443752,507,695
vit_base_patch16_224,imagenet,fp32,24878,0.9005282521247864,0.004307909402996302,0.8962203427217901,576,668
vit_base_patch16_224,imagenet,fp32,916,0.9155364036560059,0.0015913007082417607,0.9139451029477641,19,17
vit_base_patch16_224,imagenet,fp32,26454,0.8856475353240967,0.009466033428907394,0.8761815018951893,612,870
vit_base_patch16_224,imagenet,fp32,14605,0.8953343033790588,0.0015745316632092,0.8937597717158496,333,937
vit_base_patch16_224,imagenet,fp32,28768,0.7203521132469177,0.10482041537761688,0.6155316978693008,670,665
vit_base_patch16_224,imagenet,fp32,32108,0.6928443908691406,0.04681487753987312,0.6460295133292675,750,831
vit_base_patch16_224,imagenet,fp32,18359,0.8857278227806091,0.0017113545909523964,0.8840164681896567,420,401
vit_base_patch16_224,imagenet,fp32,7531,0.8561103940010071,0.011059820652008057,0.845050573348999,169,176
vit_base_patch16_224,imagenet,fp32,4334,0.874315619468689,0.000724318262655288,0.8735913012060337,98,97
vit_base_patch16_224,imagenet,fp32,37411,0.905136227607727,0.0029824802186340094,0.902153747389093,877,571
vit_base_patch16_224,imagenet,fp32,12590,0.8307989835739136,0.03287312388420105,0.7979258596897125,288,290
vit_base_patch16_224,imagenet,fp32,28611,0.8915441036224365,0.0006918743019923568,0.8908522293204442,666,924
vit_base_patch16_224,imagenet,fp32,2256,0.6956188082695007,0.16080205142498016,0.5348167568445206,50,49
vit_base_patch16_224,imagenet,fp32,575,0.8494184017181396,0.0038056797347962856,0.8456127219833434,12,545
vit_base_patch16_224,imagenet,fp32,35619,0.8372586965560913,0.0006412236834876239,0.8366174728726037,833,657
vit_base_patch16_224,imagenet,fp32,37878,0.8832281827926636,0.001263072364963591,0.8819651104277,888,821
vit_base_patch16_224,imagenet,fp32,26970,0.9176118969917297,0.00285687786526978,0.91475501912646,626,507
vit_base_patch16_224,imagenet,fp32,37286,0.898629367351532,0.00869836751371622,0.8899309998378158,874,705
vit_base_patch16_224,imagenet,fp32,35770,0.3499254286289215,0.33494216203689575,0.014983266592025757,837,838
vit_base_patch16_224,imagenet,fp32,26547,0.8329575657844543,0.005117904860526323,0.827839660923928,614,887
vit_base_patch16_224,imagenet,fp32,6409,0.8926759362220764,0.0005084312870167196,0.8921675049350597,143,128
vit_base_patch16_224,imagenet,fp32,15745,0.6785624623298645,0.1034516915678978,0.5751107707619667,359,356
vit_base_patch16_224,imagenet,fp32,14875,0.8242289423942566,0.01390391681343317,0.8103250255808234,338,332
vit_base_patch16_224,imagenet,fp32,24274,0.7904629111289978,0.015926413238048553,0.7745364978909492,563,629
vit_base_patch16_224,imagenet,fp32,29437,0.8525469899177551,0.0012159583857282996,0.8513310315320268,686,633
vit_base_patch16_224,imagenet,fp32,23822,0.8957386612892151,0.0010995210614055395,0.8946391402278095,553,526
vit_base_patch16_224,imagenet,fp32,3709,0.81423419713974,0.013183997012674809,0.8010502001270652,85,86
vit_base_patch16_224,imagenet,fp32,6405,0.8555749654769897,0.0005911125335842371,0.8549838529434055,143,139
vit_base_patch16_224,imagenet,fp32,35597,0.8961657881736755,0.0017312703421339393,0.8944345178315416,832,645
vit_base_patch16_224,imagenet,fp32,13283,0.8103862404823303,0.006228595972061157,0.8041576445102692,303,307
vit_base_patch16_224,imagenet,fp32,41782,0.8592843413352966,0.03707989677786827,0.8222044445574284,982,578
vit_base_patch16_224,imagenet,fp32,1463,0.875149667263031,0.021425101906061172,0.8537245653569698,31,32
vit_base_patch16_224,imagenet,fp32,2162,0.8691390156745911,0.0031015679705888033,0.8660374477040023,48,45
vit_base_patch16_224,imagenet,fp32,11147,0.8174108862876892,0.004633923061192036,0.8127769632264972,254,348
vit_base_patch16_224,imagenet,fp32,21158,0.7221547961235046,0.06196088716387749,0.6601939089596272,487,761
vit_base_patch16_224,imagenet,fp32,11427,0.8945121765136719,0.006506590638309717,0.8880055858753622,260,244
vit_base_patch16_224,imagenet,fp32,42102,0.8482024073600769,0.0007340561714954674,0.8474683511885814,989,957
vit_base_patch16_224,imagenet,fp32,2585,0.8958357572555542,0.004119325429201126,0.8917164318263531,58,60
vit_base_patch16_224,imagenet,fp32,5060,0.8327417969703674,0.04058142006397247,0.792160376906395,114,113
vit_base_patch16_224,imagenet,fp32,18812,0.8687376379966736,0.0008008442237041891,0.8679367937729694,430,988
vit_base_patch16_224,imagenet,fp32,26544,0.8247169852256775,0.0089191235601902,0.8157978616654873,614,789
vit_base_patch16_224,imagenet,fp32,30514,0.7506507039070129,0.0397198349237442,0.7109308689832687,712,738
vit_base_patch16_224,imagenet,fp32,36528,0.8622682690620422,0.01852473057806492,0.8437435384839773,856,866
vit_base_patch16_224,imagenet,fp32,20608,0.8501058220863342,0.0030003434512764215,0.8471054786350578,473,512
vit_base_patch16_224,imagenet,fp32,40018,0.8646636009216309,0.007545689586549997,0.8571179113350809,940,941
vit_base_patch16_224,imagenet,fp32,7045,0.912615954875946,0.004158986732363701,0.9084569681435823,157,230
vit_base_patch16_224,imagenet,fp32,8097,0.9136180281639099,0.006253662519156933,0.907364365644753,182,192
vit_base_patch16_224,imagenet,fp32,26502,0.8814043402671814,0.0011575056705623865,0.880246834596619,613,673
vit_base_patch16_224,imagenet,fp32,1159,0.8543121218681335,0.0017421443480998278,0.8525699775200337,24,334
vit_base_patch16_224,imagenet,fp32,35637,0.8961614370346069,0.0007407235098071396,0.8954207135247998,833,2
vit_base_patch16_224,imagenet,fp32,15197,0.8302516937255859,0.01928560994565487,0.8109660837799311,346,345
vit_base_patch16_224,imagenet,fp32,13387,0.7963785529136658,0.08992956578731537,0.7064489871263504,306,305
vit_base_patch16_224,imagenet,fp32,15485,0.8433414101600647,0.0251548420637846,0.8181865680962801,352,353
vit_base_patch16_224,imagenet,fp32,11565,0.8570960164070129,0.06415961682796478,0.7929363995790482,263,264
vit_base_patch16_224,imagenet,fp32,27530,0.7932156920433044,0.0031168025452643633,0.7900988894980401,640,835
vit_base_patch16_224,imagenet,fp32,32772,0.8781263828277588,0.0063146608881652355,0.8718117219395936,765,753
vit_base_patch16_224,imagenet,fp32,38906,0.8762363195419312,0.009720956906676292,0.8665153626352549,915,425
vit_base_patch16_224,imagenet,fp32,7304,0.37392619252204895,0.09477091580629349,0.27915527671575546,163,166
vit_base_patch16_224,imagenet,fp32,24637,0.8823652863502502,0.0012779819080606103,0.8810873044421896,571,637
vit_base_patch16_224,imagenet,fp32,10730,0.9081011414527893,0.008364977315068245,0.8997361641377211,244,200
vit_base_patch16_224,imagenet,fp32,21464,0.8807591199874878,0.005076542962342501,0.8756825770251453,495,453
vit_base_patch16_224,imagenet,fp32,751,0.8767953515052795,0.0009174196165986359,0.8758779318886809,16,96
vit_base_patch16_224,imagenet,fp32,3321,0.8878154754638672,0.0023080911487340927,0.8855073843151331,76,73
vit_base_patch16_224,imagenet,fp32,20358,0.8550410270690918,0.04300769418478012,0.8120333328843117,467,582
vit_base_patch16_224,imagenet,fp32,31843,0.6695013046264648,0.028172234073281288,0.6413290705531836,743,585
vit_base_patch16_224,imagenet,fp32,3682,0.8807553648948669,0.0005286000669002533,0.8802267648279667,84,14
vit_base_patch16_224,imagenet,fp32,36532,0.8560146689414978,0.025971803814172745,0.8300428651273251,856,595
vit_base_patch16_224,imagenet,fp32,24061,0.9361750483512878,0.0023283467162400484,0.9338467016350478,558,584
vit_base_patch16_224,imagenet,fp32,7070,0.9428160786628723,0.0019377093994989991,0.9408783692633733,157,156
vit_base_patch16_224,imagenet,fp32,33749,0.932649552822113,0.0075883870013058186,0.9250611658208072,788,770
vit_base_patch16_224,imagenet,fp32,32777,0.8840389251708984,0.003332634223625064,0.8807062909472734,765,706
vit_base_patch16_224,imagenet,fp32,21335,0.7870470285415649,0.022095520049333572,0.7649515084922314,492,519
vit_base_patch16_224,imagenet,fp32,40022,0.9125494360923767,0.005774049554020166,0.9067753865383565,940,951
vit_base_patch16_224,imagenet,fp32,522,0.8420524597167969,0.001355583081021905,0.840696876635775,11,12
vit_base_patch16_224,imagenet,fp32,34323,0.8891901969909668,0.005191365722566843,0.8839988312684,801,983
vit_base_patch16_224,imagenet,fp32,35142,0.9091644883155823,0.0008156286785379052,0.9083488596370444,822,541
vit_base_patch16_224,imagenet,fp32,11781,0.9306368827819824,0.0019388608634471893,0.9286980219185352,268,246
vit_base_patch16_224,imagenet,fp32,13955,0.6886754035949707,0.10421070456504822,0.5844646990299225,319,320
vit_base_patch16_224,imagenet,fp32,3301,0.8794518113136292,0.006058684084564447,0.8733931272290647,76,73
vit_base_patch16_224,imagenet,fp32,20667,0.4806786775588989,0.27687525749206543,0.2038034200668335,475,208
vit_base_patch16_224,imagenet,fp32,9523,0.9358804225921631,0.010352102108299732,0.9255283204838634,215,212
vit_base_patch16_224,imagenet,fp32,16495,0.7906498312950134,0.014894206076860428,0.775755625218153,375,370
vit_base_patch16_224,imagenet,fp32,30870,0.8869240880012512,0.0009393912041559815,0.8859846967970952,720,648
vit_base_patch16_224,imagenet,fp32,25602,0.8956766128540039,0.0008536590030416846,0.8948229538509622,593,710
vit_base_patch16_224,imagenet,fp32,38438,0.800783634185791,0.002509850775822997,0.798273783409968,902,669
vit_base_patch16_224,imagenet,fp32,15338,0.6501109600067139,0.10437717288732529,0.5457337871193886,349,348
vit_base_patch16_224,imagenet,fp32,17262,0.8756003975868225,0.005782426800578833,0.8698179707862437,394,395
vit_base_patch16_224,imagenet,fp32,13457,0.48299533128738403,0.27721044421195984,0.2057848870754242,307,303
vit_base_patch16_224,imagenet,fp32,13494,0.8581188917160034,0.0014596640830859542,0.8566592276329175,308,318
vit_base_patch16_224,imagenet,fp32,29620,0.5114994645118713,0.27727848291397095,0.2342209815979004,690,345
vit_base_patch16_224,imagenet,fp32,41799,0.865781843662262,0.00687747448682785,0.8589043691754341,983,329
vit_base_patch16_224,imagenet,fp32,26831,0.8758271932601929,0.0013641240075230598,0.8744630692526698,622,759
vit_base_patch16_224,imagenet,fp32,25235,0.9007993340492249,0.007363700773566961,0.8934356332756579,584,600
vit_base_patch16_224,imagenet,fp32,39486,0.7982100248336792,0.0788620263338089,0.7193479984998703,928,960
vit_base_patch16_224,imagenet,fp32,31912,0.9175324440002441,0.0018315251218155026,0.9157009188784286,745,592
vit_base_patch16_224,imagenet,fp32,12462,0.5710017085075378,0.14779728651046753,0.4232044219970703,285,281
vit_base_patch16_224,imagenet,fp32,5884,0.7696729302406311,0.08188317716121674,0.6877897530794144,132,134
vit_base_patch16_224,imagenet,fp32,35788,0.6227909326553345,0.24047544598579407,0.3823154866695404,838,631
vit_base_patch16_224,imagenet,fp32,31046,0.8133090734481812,0.036481283605098724,0.7768277898430824,723,905
vit_base_patch16_224,imagenet,fp32,9506,0.9131875038146973,0.023456040769815445,0.8897314630448818,215,212
vit_base_patch16_224,imagenet,fp32,26118,0.9007721543312073,0.00232586613856256,0.8984462881926447,605,487
vit_base_patch16_224,imagenet,fp32,38476,0.8686404228210449,0.0018970848759636283,0.8667433379450813,903,221
vit_base_patch16_224,imagenet,fp32,940,0.8924077749252319,0.001822981284931302,0.8905847936403006,19,16
vit_base_patch16_224,imagenet,fp32,8248,0.6581060290336609,0.08931955695152283,0.5687864720821381,186,185
vit_base_patch16_224,imagenet,fp32,39638,0.894243061542511,0.0034465717617422342,0.8907964897807688,931,932
vit_base_patch16_224,imagenet,fp32,25565,0.8724276423454285,0.005475666373968124,0.8669519759714603,592,485
vit_base_patch16_224,imagenet,fp32,31163,0.7889124155044556,0.01983046531677246,0.7690819501876831,726,587
vit_base_patch16_224,imagenet,fp32,1127,0.9115116596221924,0.0013471312122419477,0.9101645284099504,23,22
vit_base_patch16_224,imagenet,fp32,16614,0.7654344439506531,0.025426501408219337,0.7400079425424337,378,380
vit_base_patch16_224,imagenet,fp32,8385,0.8079416751861572,0.06487070024013519,0.743070974946022,189,188
vit_base_patch16_224,imagenet,fp32,42495,0.8431671261787415,0.04170195758342743,0.801465168595314,998,987
vit_base_patch16_224,imagenet,fp32,30992,0.8900083303451538,0.0021108051296323538,0.8878975252155215,722,574
vit_base_patch16_224,imagenet,fp32,41281,0.3402407765388489,0.09007718414068222,0.25016359239816666,970,349
vit_base_patch16_224,imagenet,fp32,979,0.8650596737861633,0.0008112997747957706,0.8642483740113676,20,16
vit_base_patch16_224,imagenet,fp32,9810,0.6788647174835205,0.07660435885190964,0.6022603586316109,222,207
vit_base_patch16_224,imagenet,fp32,34662,0.8417048454284668,0.047900065779685974,0.7938047796487808,809,937
vit_base_patch16_224,imagenet,fp32,39213,0.6419194936752319,0.10083970427513123,0.5410797894001007,921,454
vit_base_patch16_224,imagenet,fp32,12878,0.8392000198364258,0.0027334934566169977,0.8364665263798088,294,295
vit_base_patch16_224,imagenet,fp32,23582,0.8642451763153076,0.009315874427556992,0.8549293018877506,547,705
vit_base_patch16_224,imagenet,fp32,19131,0.8475366830825806,0.009550873190164566,0.837985809892416,438,647
vit_base_patch16_224,imagenet,fp32,360,0.8692870736122131,0.02353442832827568,0.8457526452839375,7,8
vit_base_patch16_224,imagenet,fp32,16865,0.8537209033966064,0.03779246285557747,0.815928440541029,385,386
vit_base_patch16_224,imagenet,fp32,346,0.8072940707206726,0.06846027076244354,0.7388337999582291,7,8
vit_base_patch16_224,imagenet,fp32,29173,0.7904752492904663,0.03421535715460777,0.7562598921358585,680,902
vit_base_patch16_224,imagenet,fp32,34687,0.41720980405807495,0.40589627623558044,0.011313527822494507,810,878
vit_base_patch16_224,imagenet,fp32,6604,0.7621566653251648,0.03605421259999275,0.726102452725172,147,794
vit_base_patch16_224,imagenet,fp32,39095,0.8677062392234802,0.013768250122666359,0.8539379891008139,919,920
vit_base_patch16_224,imagenet,fp32,26512,0.8739486932754517,0.0028547344263643026,0.8710939588490874,614,789
vit_base_patch16_224,imagenet,fp32,25925,0.7489568591117859,0.12324145436286926,0.6257154047489166,601,689
vit_base_patch16_224,imagenet,fp32,18752,0.8691964745521545,0.0016191669274121523,0.8675773076247424,429,722
vit_base_patch16_224,imagenet,fp32,18253,0.8757656812667847,0.0020684630144387484,0.8736972182523459,417,701
vit_base_patch16_224,imagenet,fp32,3069,0.8338667750358582,0.0036463902797549963,0.8302203847561032,70,79
vit_base_patch16_224,imagenet,fp32,40792,0.9020001888275146,0.0006867059273645282,0.9013134829001501,957,989
vit_base_patch16_224,imagenet,fp32,4838,0.7137106657028198,0.030431343242526054,0.6832793224602938,109,6
vit_base_patch16_224,imagenet,fp32,20346,0.7054048180580139,0.07619036734104156,0.6292144507169724,467,582
vit_base_patch16_224,imagenet,fp32,41706,0.8740371465682983,0.017507385462522507,0.8565297611057758,981,429
vit_base_patch16_224,imagenet,fp32,29067,0.8367488384246826,0.030753321945667267,0.8059955164790154,677,783
vit_base_patch16_224,imagenet,fp32,13849,0.8384720683097839,0.0076430365443229675,0.830829031765461,316,125
vit_base_patch16_224,imagenet,fp32,16772,0.4944292902946472,0.13697633147239685,0.35745295882225037,382,380
vit_base_patch16_224,imagenet,fp32,37630,0.884117603302002,0.002560625784099102,0.8815569775179029,882,570
vit_base_patch16_224,imagenet,fp32,42007,0.5618176460266113,0.21444718539714813,0.3473704606294632,987,935
vit_base_patch16_224,imagenet,fp32,13614,0.8165975213050842,0.06414234638214111,0.7524551749229431,311,312
vit_base_patch16_224,imagenet,fp32,23134,0.6782841086387634,0.18654200434684753,0.4917421042919159,536,403
vit_base_patch16_224,imagenet,fp32,2176,0.8853705525398254,0.002719436539337039,0.8826511160004884,48,39
vit_base_patch16_224,imagenet,fp32,28519,0.7104756236076355,0.09223742038011551,0.61823820322752,664,782
vit_base_patch16_224,imagenet,fp32,19240,0.8207436203956604,0.04175848141312599,0.7789851389825344,441,837
vit_base_patch16_224,imagenet,fp32,38243,0.8456533551216125,0.005680653732270002,0.8399727013893425,897,799
vit_base_patch16_224,imagenet,fp32,27518,0.8774951696395874,0.0005314067821018398,0.8769637628574856,640,539
vit_base_patch16_224,imagenet,fp32,40479,0.8650371432304382,0.011280995793640614,0.8537561474367976,951,950
vit_base_patch16_224,imagenet,fp32,24405,0.8720459938049316,0.0014982166467234492,0.8705477771582082,565,799
vit_base_patch16_224,imagenet,fp32,21954,0.5830214619636536,0.09059732407331467,0.4924241378903389,508,605
vit_base_patch16_224,imagenet,fp32,31446,0.9133849740028381,0.0062414961867034435,0.9071434778161347,733,616
vit_base_patch16_224,imagenet,fp32,20319,0.6877817511558533,0.04557504504919052,0.6422067061066628,467,2
vit_base_patch16_224,imagenet,fp32,10393,0.7630529403686523,0.055554457008838654,0.7074984833598137,236,267
vit_base_patch16_224,imagenet,fp32,22773,0.8898510336875916,0.0058642104268074036,0.8839868232607841,528,707
vit_base_patch16_224,imagenet,fp32,39915,0.8940209150314331,0.0029688263311982155,0.8910520887002349,938,936
vit_base_patch16_224,imagenet,fp32,14913,0.8602792620658875,0.0007963682874105871,0.8594828937784769,339,912
vit_base_patch16_224,imagenet,fp32,2695,0.8294224143028259,0.035767149180173874,0.793655265122652,61,62
vit_base_patch16_224,imagenet,fp32,39769,0.8683412671089172,0.0013195091160014272,0.8670217579929158,934,924
vit_base_patch16_224,imagenet,fp32,34161,0.677383542060852,0.160324826836586,0.517058715224266,798,769
