model,dataset,precision,image_id,top1_prob,top2_prob,top_diff,top1_class,top2_class
swin_base_patch4_window7_224,imagenet,fp32,42424,0.8823662996292114,0.0037337872199714184,0.87863251240924,994,991
swin_base_patch4_window7_224,imagenet,fp32,31114,0.7597815990447998,0.06769076734781265,0.6920908316969872,724,536
swin_base_patch4_window7_224,imagenet,fp32,27986,0.8913158774375916,0.015919886529445648,0.8753959909081459,649,825
swin_base_patch4_window7_224,imagenet,fp32,16655,0.7778612375259399,0.05889350548386574,0.7189677320420742,379,380
swin_base_patch4_window7_224,imagenet,fp32,26406,0.8676134943962097,0.0009387871832586825,0.866674707212951,611,918
swin_base_patch4_window7_224,imagenet,fp32,18013,0.9185575246810913,0.008812114596366882,0.9097454100847244,410,599
swin_base_patch4_window7_224,imagenet,fp32,17001,0.8968128561973572,0.001489840797148645,0.8953230154002085,388,3
swin_base_patch4_window7_224,imagenet,fp32,73,0.8797264695167542,0.001206397544592619,0.8785200719721615,1,0
swin_base_patch4_window7_224,imagenet,fp32,17662,0.8277754187583923,0.02388119511306286,0.8038942236453295,402,714
swin_base_patch4_window7_224,imagenet,fp32,40116,0.39951857924461365,0.3769707977771759,0.022547781467437744,940,942
swin_base_patch4_window7_224,imagenet,fp32,26427,0.9001840353012085,0.0011078588431701064,0.8990761764580384,611,918
swin_base_patch4_window7_224,imagenet,fp32,9052,0.4745686948299408,0.36910098791122437,0.10546770691871643,204,153
swin_base_patch4_window7_224,imagenet,fp32,9706,0.9346122741699219,0.005227781366556883,0.929384492803365,219,220
swin_base_patch4_window7_224,imagenet,fp32,19645,0.8966215252876282,0.004857144318521023,0.8917643809691072,450,802
swin_base_patch4_window7_224,imagenet,fp32,10514,0.6888878345489502,0.13958603143692017,0.54930180311203,238,240
swin_base_patch4_window7_224,imagenet,fp32,32298,0.8513970971107483,0.03443825617432594,0.8169588409364223,752,852
swin_base_patch4_window7_224,imagenet,fp32,12484,0.8998286128044128,0.011009001173079014,0.8888196116313338,285,287
swin_base_patch4_window7_224,imagenet,fp32,18572,0.6467036604881287,0.1277243196964264,0.5189793407917023,424,415
swin_base_patch4_window7_224,imagenet,fp32,22364,0.8365130424499512,0.01827501878142357,0.8182380236685276,517,536
swin_base_patch4_window7_224,imagenet,fp32,23896,0.7856006026268005,0.011595286428928375,0.7740053161978722,554,449
swin_base_patch4_window7_224,imagenet,fp32,7973,0.8744851350784302,0.005936287809163332,0.8685488472692668,178,209
swin_base_patch4_window7_224,imagenet,fp32,4976,0.8246666193008423,0.005552934017032385,0.8191136852838099,112,125
swin_base_patch4_window7_224,imagenet,fp32,21367,0.8475978374481201,0.013758210465312004,0.8338396269828081,492,844
swin_base_patch4_window7_224,imagenet,fp32,36948,0.863189160823822,0.03566591069102287,0.8275232501327991,864,717
swin_base_patch4_window7_224,imagenet,fp32,28655,0.8708173632621765,0.0016066470416262746,0.8692107162205502,666,659
swin_base_patch4_window7_224,imagenet,fp32,25971,0.8698875308036804,0.004671677481383085,0.8652158533222973,601,689
swin_base_patch4_window7_224,imagenet,fp32,21869,0.5190973281860352,0.18216842412948608,0.3369289040565491,505,725
swin_base_patch4_window7_224,imagenet,fp32,35856,0.8577346801757812,0.05477089434862137,0.8029637858271599,837,836
swin_base_patch4_window7_224,imagenet,fp32,938,0.8883118629455566,0.0011045444989576936,0.887207318446599,19,16
swin_base_patch4_window7_224,imagenet,fp32,11471,0.8626121282577515,0.03837123513221741,0.8242408931255341,260,259
swin_base_patch4_window7_224,imagenet,fp32,42342,0.8355875611305237,0.045296233147382736,0.790291327983141,992,947
swin_base_patch4_window7_224,imagenet,fp32,19970,0.8817657828330994,0.016810372471809387,0.86495541036129,457,834
swin_base_patch4_window7_224,imagenet,fp32,34713,0.9235536456108093,0.018010765314102173,0.9055428802967072,809,925
swin_base_patch4_window7_224,imagenet,fp32,7254,0.6449368000030518,0.027981748804450035,0.6169550511986017,161,162
swin_base_patch4_window7_224,imagenet,fp32,33049,0.91316819190979,0.002046031877398491,0.9111221600323915,770,774
swin_base_patch4_window7_224,imagenet,fp32,11545,0.8996237516403198,0.00843009166419506,0.8911936599761248,262,254
swin_base_patch4_window7_224,imagenet,fp32,22322,0.6463227272033691,0.20345643162727356,0.4428662955760956,516,793
swin_base_patch4_window7_224,imagenet,fp32,25376,0.905823826789856,0.01604543998837471,0.8897783868014812,587,596
swin_base_patch4_window7_224,imagenet,fp32,2848,0.8945562243461609,0.02219245955348015,0.8723637647926807,64,55
swin_base_patch4_window7_224,imagenet,fp32,40608,0.8765340447425842,0.0017621619626879692,0.8747718827798963,951,950
swin_base_patch4_window7_224,imagenet,fp32,6964,0.7062194347381592,0.1390044391155243,0.5672149956226349,154,262
swin_base_patch4_window7_224,imagenet,fp32,27537,0.4724878966808319,0.30111655592918396,0.17137134075164795,639,638
swin_base_patch4_window7_224,imagenet,fp32,10424,0.9305713772773743,0.015101077035069466,0.9154703002423048,236,237
swin_base_patch4_window7_224,imagenet,fp32,2590,0.6462483406066895,0.06144052743911743,0.584807813167572,58,57
swin_base_patch4_window7_224,imagenet,fp32,12632,0.7561492323875427,0.10933245718479156,0.6468167752027512,289,288
swin_base_patch4_window7_224,imagenet,fp32,31799,0.9371110796928406,0.0020972343627363443,0.9350138453301042,740,587
swin_base_patch4_window7_224,imagenet,fp32,41281,0.7155897617340088,0.02683672495186329,0.6887530367821455,967,968
swin_base_patch4_window7_224,imagenet,fp32,25941,0.7190817594528198,0.09519650787115097,0.6238852515816689,601,578
swin_base_patch4_window7_224,imagenet,fp32,40187,0.9239685535430908,0.006440895143896341,0.9175276583991945,941,940
swin_base_patch4_window7_224,imagenet,fp32,22471,0.4549919366836548,0.3980427086353302,0.056949228048324585,519,478
swin_base_patch4_window7_224,imagenet,fp32,2765,0.6543037295341492,0.1560203582048416,0.49828337132930756,62,60
swin_base_patch4_window7_224,imagenet,fp32,10944,0.820850670337677,0.07502008974552155,0.7458305805921555,249,250
swin_base_patch4_window7_224,imagenet,fp32,39685,0.8737785816192627,0.0048960247077047825,0.8688825569115579,930,499
swin_base_patch4_window7_224,imagenet,fp32,3073,0.8460617065429688,0.0014051900943741202,0.8446565164485946,70,73
swin_base_patch4_window7_224,imagenet,fp32,20053,0.8119771480560303,0.014716395176947117,0.7972607528790832,459,608
swin_base_patch4_window7_224,imagenet,fp32,12846,0.8067132830619812,0.009504502639174461,0.7972087804228067,293,288
swin_base_patch4_window7_224,imagenet,fp32,31751,0.9128378033638,0.0007175859645940363,0.912120217399206,739,726
swin_base_patch4_window7_224,imagenet,fp32,7963,0.9148901104927063,0.0016115244943648577,0.9132785859983414,178,246
swin_base_patch4_window7_224,imagenet,fp32,25813,0.32190772891044617,0.12538328766822815,0.19652444124221802,598,664
swin_base_patch4_window7_224,imagenet,fp32,1986,0.6701416969299316,0.09584412723779678,0.5742975696921349,43,39
swin_base_patch4_window7_224,imagenet,fp32,18372,0.8753960728645325,0.0015856309328228235,0.8738104419317096,420,819
swin_base_patch4_window7_224,imagenet,fp32,41593,0.4890357255935669,0.35497650504112244,0.13405922055244446,975,460
swin_base_patch4_window7_224,imagenet,fp32,30002,0.8257727026939392,0.03294973820447922,0.79282296448946,698,557
swin_base_patch4_window7_224,imagenet,fp32,26421,0.8539102077484131,0.0013058122713118792,0.8526043954771012,611,283
swin_base_patch4_window7_224,imagenet,fp32,22808,0.8644132018089294,0.0046186125837266445,0.8597945892252028,528,707
swin_base_patch4_window7_224,imagenet,fp32,19684,0.9198471903800964,0.0011240978492423892,0.918723092530854,450,802
swin_base_patch4_window7_224,imagenet,fp32,1368,0.8805628418922424,0.006959184538573027,0.8736036573536694,29,26
swin_base_patch4_window7_224,imagenet,fp32,20677,0.8777012825012207,0.003110744757577777,0.8745905377436429,474,911
swin_base_patch4_window7_224,imagenet,fp32,35142,0.9051201939582825,0.003207952016964555,0.9019122419413179,820,705
swin_base_patch4_window7_224,imagenet,fp32,36469,0.6820192933082581,0.0627608522772789,0.6192584410309792,853,716
swin_base_patch4_window7_224,imagenet,fp32,16973,0.8879109621047974,0.0007247459725476801,0.8871862161322497,387,277
swin_base_patch4_window7_224,imagenet,fp32,24534,0.2938787043094635,0.19791963696479797,0.09595906734466553,568,885
swin_base_patch4_window7_224,imagenet,fp32,24062,0.7586529850959778,0.0395767018198967,0.7190762832760811,558,683
swin_base_patch4_window7_224,imagenet,fp32,27816,0.8786051273345947,0.0018551457906141877,0.8767499815439805,645,880
swin_base_patch4_window7_224,imagenet,fp32,3801,0.8365554213523865,0.0061095780692994595,0.830445843283087,87,88
swin_base_patch4_window7_224,imagenet,fp32,27634,0.2581396698951721,0.1057673916220665,0.15237227827310562,641,650
swin_base_patch4_window7_224,imagenet,fp32,9911,0.8739386796951294,0.0026823412626981735,0.8712563384324312,224,205
swin_base_patch4_window7_224,imagenet,fp32,31665,0.8610450029373169,0.004617013037204742,0.8564279899001122,737,440
swin_base_patch4_window7_224,imagenet,fp32,28631,0.9279535412788391,0.0006001568399369717,0.9273533844389021,666,910
swin_base_patch4_window7_224,imagenet,fp32,35783,0.7498631477355957,0.028157100081443787,0.7217060476541519,835,442
swin_base_patch4_window7_224,imagenet,fp32,39737,0.9184421896934509,0.004863956943154335,0.9135782327502966,931,933
swin_base_patch4_window7_224,imagenet,fp32,40742,0.90523362159729,0.0010854937136173248,0.9041481278836727,954,950
swin_base_patch4_window7_224,imagenet,fp32,6451,0.8990011811256409,0.002006131922826171,0.8969950492028147,143,685
swin_base_patch4_window7_224,imagenet,fp32,42476,0.8905410170555115,0.0007685773889534175,0.8897724396665581,995,947
swin_base_patch4_window7_224,imagenet,fp32,41743,0.710759699344635,0.08690477162599564,0.6238549277186394,979,972
swin_base_patch4_window7_224,imagenet,fp32,5228,0.8688938617706299,0.0021095299161970615,0.8667843318544328,117,113
swin_base_patch4_window7_224,imagenet,fp32,25375,0.9765218496322632,0.00440151197835803,0.9721203376539052,587,784
swin_base_patch4_window7_224,imagenet,fp32,17891,0.19765102863311768,0.09773953258991241,0.09991149604320526,407,717
swin_base_patch4_window7_224,imagenet,fp32,3227,0.46467748284339905,0.3671548664569855,0.09752261638641357,74,73
swin_base_patch4_window7_224,imagenet,fp32,39547,0.8746566772460938,0.002254360355436802,0.872402316890657,927,969
swin_base_patch4_window7_224,imagenet,fp32,21197,0.589383065700531,0.09160622954368591,0.4977768361568451,488,679
swin_base_patch4_window7_224,imagenet,fp32,32946,0.9116263389587402,0.003022141056135297,0.9086041979026049,768,890
swin_base_patch4_window7_224,imagenet,fp32,38953,0.8958624601364136,0.001444854773581028,0.8944176053628325,913,724
swin_base_patch4_window7_224,imagenet,fp32,34669,0.28632184863090515,0.21915362775325775,0.0671682208776474,808,515
swin_base_patch4_window7_224,imagenet,fp32,3139,0.8949368000030518,0.0008336168830282986,0.8941031831200235,71,78
swin_base_patch4_window7_224,imagenet,fp32,9378,0.91250079870224,0.008853252045810223,0.9036475466564298,212,216
swin_base_patch4_window7_224,imagenet,fp32,18794,0.6335784196853638,0.24812057614326477,0.385457843542099,429,981
swin_base_patch4_window7_224,imagenet,fp32,10513,0.5492997765541077,0.24027472734451294,0.3090250492095947,238,240
swin_base_patch4_window7_224,imagenet,fp32,29149,0.14611902832984924,0.12083295732736588,0.025286071002483368,678,461
swin_base_patch4_window7_224,imagenet,fp32,30109,0.9097051024436951,0.0011287485249340534,0.908576353918761,701,417
swin_base_patch4_window7_224,imagenet,fp32,37822,0.885564386844635,0.002720509422942996,0.882843877421692,885,655
swin_base_patch4_window7_224,imagenet,fp32,10378,0.870124340057373,0.004563921596854925,0.8655604184605181,235,676
swin_base_patch4_window7_224,imagenet,fp32,21461,0.845761775970459,0.005320171359926462,0.8404416046105325,495,453
swin_base_patch4_window7_224,imagenet,fp32,2559,0.9010595679283142,0.0035091708414256573,0.8975503970868886,57,52
swin_base_patch4_window7_224,imagenet,fp32,41102,0.9041320085525513,0.008435830473899841,0.8956961780786514,963,959
swin_base_patch4_window7_224,imagenet,fp32,27414,0.911227285861969,0.0034175533801317215,0.9078097324818373,635,835
swin_base_patch4_window7_224,imagenet,fp32,26015,0.7976438403129578,0.019612476229667664,0.7780313640832901,603,612
swin_base_patch4_window7_224,imagenet,fp32,15819,0.8466920256614685,0.016875416040420532,0.829816609621048,360,150
swin_base_patch4_window7_224,imagenet,fp32,9083,0.8987731337547302,0.0046613747254014015,0.8941117590293288,205,207
swin_base_patch4_window7_224,imagenet,fp32,7839,0.8178200125694275,0.08291719853878021,0.7349028140306473,176,172
swin_base_patch4_window7_224,imagenet,fp32,18202,0.8347920775413513,0.02763274498283863,0.8071593325585127,416,702
swin_base_patch4_window7_224,imagenet,fp32,30456,0.9341865181922913,0.0033562639728188515,0.9308302542194724,709,696
swin_base_patch4_window7_224,imagenet,fp32,21043,0.9011184573173523,0.0038889001589268446,0.8972295571584255,484,871
swin_base_patch4_window7_224,imagenet,fp32,26709,0.35679611563682556,0.12457504868507385,0.2322210669517517,618,813
swin_base_patch4_window7_224,imagenet,fp32,9741,0.7258799076080322,0.03792915865778923,0.687950748950243,220,219
swin_base_patch4_window7_224,imagenet,fp32,24345,0.7756110429763794,0.06508948653936386,0.7105215564370155,564,669
swin_base_patch4_window7_224,imagenet,fp32,972,0.9233891367912292,0.0002938671677839011,0.9230952696234453,20,10
swin_base_patch4_window7_224,imagenet,fp32,21603,0.9252572655677795,0.0008425486739724874,0.924414716893807,498,854
swin_base_patch4_window7_224,imagenet,fp32,41839,0.7837220430374146,0.022317837923765182,0.7614042051136494,982,578
swin_base_patch4_window7_224,imagenet,fp32,29029,0.6323229670524597,0.17627690732479095,0.45604605972766876,675,478
swin_base_patch4_window7_224,imagenet,fp32,8525,0.7343084812164307,0.028063401579856873,0.7062450796365738,192,463
swin_base_patch4_window7_224,imagenet,fp32,7015,0.9087260365486145,0.006357717793434858,0.9023683187551796,156,152
swin_base_patch4_window7_224,imagenet,fp32,8869,0.7190173268318176,0.04891572147607803,0.6701016053557396,200,155
swin_base_patch4_window7_224,imagenet,fp32,6887,0.9207999110221863,0.018306616693735123,0.9024932943284512,153,204
swin_base_patch4_window7_224,imagenet,fp32,1762,0.890343964099884,0.0024097987916320562,0.887934165308252,38,40
swin_base_patch4_window7_224,imagenet,fp32,25389,0.6310217380523682,0.03687511757016182,0.5941466204822063,587,596
swin_base_patch4_window7_224,imagenet,fp32,14686,0.8751932978630066,0.0013971889857202768,0.8737961088772863,334,337
swin_base_patch4_window7_224,imagenet,fp32,24867,0.9104171991348267,0.0009960003662854433,0.9094211987685412,575,853
swin_base_patch4_window7_224,imagenet,fp32,4100,0.8759585022926331,0.006372943054884672,0.8695855592377484,93,96
swin_base_patch4_window7_224,imagenet,fp32,35158,0.8883492350578308,0.006368398666381836,0.881980836391449,820,705
swin_base_patch4_window7_224,imagenet,fp32,14998,0.8857657313346863,0.0008586924523115158,0.8849070388823748,340,9
swin_base_patch4_window7_224,imagenet,fp32,22875,0.9127424359321594,0.003378894878551364,0.9093635410536081,529,797
swin_base_patch4_window7_224,imagenet,fp32,8451,0.9075369238853455,0.005503909662365913,0.9020330142229795,190,188
swin_base_patch4_window7_224,imagenet,fp32,26579,0.7709109783172607,0.06906471401453018,0.7018462643027306,615,783
swin_base_patch4_window7_224,imagenet,fp32,6042,0.8944802284240723,0.0005454868078231812,0.8939347416162491,135,996
swin_base_patch4_window7_224,imagenet,fp32,23140,0.6177343130111694,0.26356634497642517,0.35416796803474426,536,484
swin_base_patch4_window7_224,imagenet,fp32,30688,0.8887652158737183,0.0007941537769511342,0.8879710620967671,714,402
swin_base_patch4_window7_224,imagenet,fp32,40361,0.8412750363349915,0.0014838420320302248,0.8397911943029612,945,990
swin_base_patch4_window7_224,imagenet,fp32,2723,0.8922058939933777,0.024781711399555206,0.8674241825938225,61,60
swin_base_patch4_window7_224,imagenet,fp32,7924,0.6471595764160156,0.14736111462116241,0.4997984617948532,177,170
swin_base_patch4_window7_224,imagenet,fp32,15704,0.814932107925415,0.05485204607248306,0.760080061852932,357,356
swin_base_patch4_window7_224,imagenet,fp32,40541,0.8931658267974854,0.00685488898307085,0.8863109378144145,950,951
swin_base_patch4_window7_224,imagenet,fp32,7815,0.6766324639320374,0.07012040913105011,0.6065120548009872,175,194
swin_base_patch4_window7_224,imagenet,fp32,42414,0.890792191028595,0.001624769065529108,0.8891674219630659,994,947
swin_base_patch4_window7_224,imagenet,fp32,30319,0.8742143511772156,0.02498028613626957,0.849234065040946,706,458
swin_base_patch4_window7_224,imagenet,fp32,19702,0.9541558623313904,0.000455915171187371,0.953699947160203,451,464
swin_base_patch4_window7_224,imagenet,fp32,35347,0.5422215461730957,0.11627272516489029,0.4259488210082054,824,452
swin_base_patch4_window7_224,imagenet,fp32,29593,0.8999145030975342,0.0032945184502750635,0.8966199846472591,688,782
swin_base_patch4_window7_224,imagenet,fp32,23592,0.7457941770553589,0.1005827859044075,0.6452113911509514,547,820
swin_base_patch4_window7_224,imagenet,fp32,32853,0.79743492603302,0.04671980068087578,0.7507151253521442,765,802
swin_base_patch4_window7_224,imagenet,fp32,2852,0.7894936800003052,0.018609657883644104,0.7708840221166611,64,63
swin_base_patch4_window7_224,imagenet,fp32,20384,0.9023499488830566,0.006948891561478376,0.8954010573215783,467,858
swin_base_patch4_window7_224,imagenet,fp32,26343,0.9352737665176392,0.005113675259053707,0.9301600912585855,610,697
swin_base_patch4_window7_224,imagenet,fp32,41158,0.9254723191261292,0.000702904537320137,0.924769414588809,964,935
swin_base_patch4_window7_224,imagenet,fp32,13916,0.9160563945770264,0.0014858765061944723,0.9145705180708319,317,316
swin_base_patch4_window7_224,imagenet,fp32,11369,0.9546242952346802,0.0015943523030728102,0.9530299429316074,258,496
swin_base_patch4_window7_224,imagenet,fp32,15520,0.7529039978981018,0.09057307988405228,0.6623309180140495,352,353
swin_base_patch4_window7_224,imagenet,fp32,40741,0.6055617928504944,0.04456798732280731,0.5609938055276871,954,868
swin_base_patch4_window7_224,imagenet,fp32,25979,0.94926917552948,0.010357687249779701,0.9389114882797003,602,843
swin_base_patch4_window7_224,imagenet,fp32,41437,0.8766607642173767,0.011761744506657124,0.8648990197107196,971,929
swin_base_patch4_window7_224,imagenet,fp32,17594,0.9168250560760498,0.0006258696666918695,0.9161991864093579,401,776
swin_base_patch4_window7_224,imagenet,fp32,40579,0.46788281202316284,0.3541427552700043,0.11374005675315857,951,950
swin_base_patch4_window7_224,imagenet,fp32,26428,0.9226612448692322,0.001254026428796351,0.9214072184404358,612,603
swin_base_patch4_window7_224,imagenet,fp32,3548,0.8856857419013977,0.005285716615617275,0.8804000252857804,81,82
swin_base_patch4_window7_224,imagenet,fp32,12274,0.828719437122345,0.01931796222925186,0.8094014748930931,280,277
swin_base_patch4_window7_224,imagenet,fp32,32420,0.9049429893493652,0.005009814165532589,0.8999331751838326,755,754
swin_base_patch4_window7_224,imagenet,fp32,11289,0.8441788554191589,0.04262848570942879,0.8015503697097301,256,244
swin_base_patch4_window7_224,imagenet,fp32,19250,0.7899170517921448,0.02198134921491146,0.7679357025772333,440,737
swin_base_patch4_window7_224,imagenet,fp32,42514,0.8254998326301575,0.022614607587456703,0.8028852250427008,996,991
swin_base_patch4_window7_224,imagenet,fp32,10933,0.6747601628303528,0.0785178691148758,0.596242293715477,249,250
swin_base_patch4_window7_224,imagenet,fp32,16186,0.8739490509033203,0.006018191576004028,0.8679308593273163,368,374
swin_base_patch4_window7_224,imagenet,fp32,40902,0.912905752658844,0.007762562017887831,0.9051431906409562,958,483
swin_base_patch4_window7_224,imagenet,fp32,6286,0.9106060862541199,0.003065444529056549,0.9075406417250633,140,142
swin_base_patch4_window7_224,imagenet,fp32,25528,0.8694905042648315,0.012448208406567574,0.857042295858264,591,721
swin_base_patch4_window7_224,imagenet,fp32,37820,0.7375298142433167,0.004448976367712021,0.7330808378756046,884,687
swin_base_patch4_window7_224,imagenet,fp32,9924,0.9542306065559387,0.0021773981861770153,0.9520532083697617,224,223
swin_base_patch4_window7_224,imagenet,fp32,4620,0.609980583190918,0.10820725560188293,0.501773327589035,104,331
swin_base_patch4_window7_224,imagenet,fp32,6521,0.9080808758735657,0.0003282918478362262,0.9077525840257294,145,370
swin_base_patch4_window7_224,imagenet,fp32,17078,0.8606383800506592,0.020608168095350266,0.8400302119553089,389,395
swin_base_patch4_window7_224,imagenet,fp32,35181,0.8190553188323975,0.09414227306842804,0.7249130457639694,821,718
swin_base_patch4_window7_224,imagenet,fp32,28981,0.9474800229072571,0.0029164222069084644,0.9445636007003486,674,840
swin_base_patch4_window7_224,imagenet,fp32,3383,0.8825411796569824,0.0017584196757525206,0.8807827599812299,78,700
swin_base_patch4_window7_224,imagenet,fp32,38446,0.8815790414810181,0.0005044709541834891,0.8810745705268346,900,437
swin_base_patch4_window7_224,imagenet,fp32,35631,0.8707951307296753,0.023797405883669853,0.8469977248460054,831,846
swin_base_patch4_window7_224,imagenet,fp32,7543,0.9479597806930542,0.0024403382558375597,0.9455194424372166,169,176
swin_base_patch4_window7_224,imagenet,fp32,37943,0.9196913838386536,0.0023869257420301437,0.9173044580966234,888,718
swin_base_patch4_window7_224,imagenet,fp32,34274,0.4874517619609833,0.19211548566818237,0.2953362762928009,799,894
swin_base_patch4_window7_224,imagenet,fp32,14428,0.48678916692733765,0.20620916783809662,0.28057999908924103,328,973
swin_base_patch4_window7_224,imagenet,fp32,41915,0.879997730255127,0.0020868354476988316,0.8779108948074281,983,65
swin_base_patch4_window7_224,imagenet,fp32,29167,0.9034141898155212,0.0022695036605000496,0.9011446861550212,678,613
swin_base_patch4_window7_224,imagenet,fp32,292,0.6614389419555664,0.03220079466700554,0.6292381472885609,6,293
swin_base_patch4_window7_224,imagenet,fp32,21518,0.903171181678772,0.0009784313151612878,0.9021927503636107,496,806
swin_base_patch4_window7_224,imagenet,fp32,9671,0.8628621697425842,0.009792906232178211,0.853069263510406,218,217
swin_base_patch4_window7_224,imagenet,fp32,11095,0.900658130645752,0.033796925097703934,0.866861205548048,252,262
swin_base_patch4_window7_224,imagenet,fp32,37672,0.6933014988899231,0.18589824438095093,0.5074032545089722,881,579
swin_base_patch4_window7_224,imagenet,fp32,12847,0.6972776651382446,0.1718328595161438,0.5254448056221008,293,288
swin_base_patch4_window7_224,imagenet,fp32,7136,0.49665728211402893,0.3010760247707367,0.19558125734329224,158,539
swin_base_patch4_window7_224,imagenet,fp32,33790,0.8776795864105225,0.009328101761639118,0.8683514846488833,787,596
swin_base_patch4_window7_224,imagenet,fp32,18383,0.9036194086074829,0.0007535832701250911,0.9028658253373578,420,515
swin_base_patch4_window7_224,imagenet,fp32,2298,0.8947452306747437,0.0004936209879815578,0.8942516096867621,51,345
swin_base_patch4_window7_224,imagenet,fp32,33650,0.9244009852409363,0.0060676527209579945,0.9183333325199783,784,477
swin_base_patch4_window7_224,imagenet,fp32,18328,0.9013841152191162,0.0025234571658074856,0.8988606580533087,419,929
swin_base_patch4_window7_224,imagenet,fp32,18449,0.8301169872283936,0.04317644238471985,0.7869405448436737,421,506
swin_base_patch4_window7_224,imagenet,fp32,27713,0.9310654997825623,0.0014642953174188733,0.9296012044651434,643,796
swin_base_patch4_window7_224,imagenet,fp32,24243,0.7367264032363892,0.06593994796276093,0.6707864552736282,562,842
swin_base_patch4_window7_224,imagenet,fp32,17236,0.7689849138259888,0.03953205794095993,0.7294528558850288,393,108
swin_base_patch4_window7_224,imagenet,fp32,7800,0.8666518926620483,0.015411082655191422,0.8512408100068569,175,229
swin_base_patch4_window7_224,imagenet,fp32,21543,0.929023265838623,0.0005600002477876842,0.9284632655908354,496,885
swin_base_patch4_window7_224,imagenet,fp32,13402,0.8584104776382446,0.003001290140673518,0.8554091874975711,306,305
swin_base_patch4_window7_224,imagenet,fp32,23833,0.8711344003677368,0.0011916258372366428,0.8699427745305002,552,903
swin_base_patch4_window7_224,imagenet,fp32,10268,0.5243323445320129,0.31645646691322327,0.20787587761878967,232,231
swin_base_patch4_window7_224,imagenet,fp32,11418,0.7014523148536682,0.053200263530015945,0.6482520513236523,259,260
swin_base_patch4_window7_224,imagenet,fp32,764,0.901585578918457,0.0010816968278959394,0.9005038820905611,16,17
swin_base_patch4_window7_224,imagenet,fp32,31326,0.8638095259666443,0.004826332442462444,0.8589831935241818,729,907
swin_base_patch4_window7_224,imagenet,fp32,11211,0.880074679851532,0.0027704425156116486,0.8773042373359203,255,256
swin_base_patch4_window7_224,imagenet,fp32,35240,0.8692219257354736,0.004726393148303032,0.8644955325871706,822,541
swin_base_patch4_window7_224,imagenet,fp32,34989,0.9215062856674194,0.000386388594051823,0.9211198970733676,816,911
swin_base_patch4_window7_224,imagenet,fp32,34447,0.861822783946991,0.025477644056081772,0.8363451398909092,803,561
swin_base_patch4_window7_224,imagenet,fp32,35613,0.8036884069442749,0.01655593141913414,0.7871324755251408,831,797
swin_base_patch4_window7_224,imagenet,fp32,14744,0.8630138635635376,0.0015613158466294408,0.8614525477169082,335,371
swin_base_patch4_window7_224,imagenet,fp32,23281,0.91596919298172,0.0007066581165418029,0.9152625348651782,539,608
swin_base_patch4_window7_224,imagenet,fp32,11172,0.8881845474243164,0.002540417481213808,0.8856441299431026,254,243
swin_base_patch4_window7_224,imagenet,fp32,17952,0.7850216627120972,0.1159515306353569,0.6690701320767403,409,892
swin_base_patch4_window7_224,imagenet,fp32,17897,0.7742162346839905,0.0027233713772147894,0.7714928633067757,408,609
swin_base_patch4_window7_224,imagenet,fp32,39067,0.8829345107078552,0.006881939247250557,0.8760525714606047,916,921
swin_base_patch4_window7_224,imagenet,fp32,25568,0.9029137492179871,0.0014662984758615494,0.9014474507421255,592,485
swin_base_patch4_window7_224,imagenet,fp32,133,0.9410259127616882,0.008809137158095837,0.9322167756035924,2,3
swin_base_patch4_window7_224,imagenet,fp32,22434,0.9080823063850403,0.001592715852893889,0.9064895905321464,518,560
swin_base_patch4_window7_224,imagenet,fp32,9992,0.5175452828407288,0.15881039202213287,0.3587348908185959,226,233
swin_base_patch4_window7_224,imagenet,fp32,24682,0.9059281349182129,0.0012329935561865568,0.9046951413620263,571,707
swin_base_patch4_window7_224,imagenet,fp32,17486,0.8381304740905762,0.004729801788926125,0.83340067230165,398,741
swin_base_patch4_window7_224,imagenet,fp32,1688,0.8075559139251709,0.04130497947335243,0.7662509344518185,37,36
swin_base_patch4_window7_224,imagenet,fp32,29184,0.835616409778595,0.05042952299118042,0.7851868867874146,679,488
swin_base_patch4_window7_224,imagenet,fp32,9242,0.9367310404777527,0.0033382289111614227,0.9333928115665913,209,163
swin_base_patch4_window7_224,imagenet,fp32,35899,0.6480425596237183,0.24274635314941406,0.4052962064743042,838,631
swin_base_patch4_window7_224,imagenet,fp32,30707,0.868298351764679,0.030796371400356293,0.8375019803643227,715,652
swin_base_patch4_window7_224,imagenet,fp32,3305,0.8702178597450256,0.0032303016632795334,0.8669875580817461,76,73
swin_base_patch4_window7_224,imagenet,fp32,28911,0.8931939601898193,0.011086482554674149,0.8821074776351452,672,797
swin_base_patch4_window7_224,imagenet,fp32,34575,0.9348691701889038,0.003961258567869663,0.9309079116210341,805,890
swin_base_patch4_window7_224,imagenet,fp32,35762,0.2837238907814026,0.15784558653831482,0.12587830424308777,834,870
swin_base_patch4_window7_224,imagenet,fp32,35223,0.8800238966941833,0.0029209484346210957,0.8771029482595623,822,541
swin_base_patch4_window7_224,imagenet,fp32,1662,0.6353133320808411,0.15676407516002655,0.4785492569208145,36,37
swin_base_patch4_window7_224,imagenet,fp32,35029,0.627699613571167,0.1597895473241806,0.4679100662469864,817,511
swin_base_patch4_window7_224,imagenet,fp32,6089,0.8661581873893738,0.0008784302626736462,0.8652797571267001,136,137
